filename,code,label,label_encoded
22160.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }
 function FUN5(address VAR18, uint256 VAR19, uint256 VAR20, uint256 VAR21, uint256 VAR22) public VAR23 {
 VAR24.VAR25 = VAR7.VAR8;
 VAR24.VAR26 = FUN6(VAR7.VAR8,VAR22);
 VAR24.VAR27 = FUN6(VAR7.VAR8,VAR20);
 }
 function FUN7(address VAR18) public {
 VestingSchedule storage VAR24 = VAR28[VAR18];
 uint256 VAR29 = FUN6(VAR24.VAR30, VAR24.VAR31);
 require(FUN8(VAR29, VAR24.VAR32) > 0);
 uint256 VAR33 = 0;
 if (VAR7.VAR8 >= VAR24.VAR27 && !VAR24.VAR34) {
 VAR33 = FUN6(VAR33,VAR24.VAR30);
 VAR24.VAR32 = FUN6(VAR24.VAR32, VAR33);
 VAR24.VAR34 = true;
 }
 if (VAR7.VAR8 >= VAR24.VAR26 && !VAR24.VAR35) {
 VAR33 = FUN6(VAR33,VAR24.VAR31);
 VAR24.VAR32 = FUN6(VAR24.VAR32, VAR33);
 VAR24.VAR35 = true;
 }
 require(VAR33 > 0);
 VAR36.transfer(VAR18, VAR33);
 VAR37 = FUN8(VAR37, VAR33);
 FUN9(VAR18, VAR33);
 }

1",TP,3
22161.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }
 function FUN5(address VAR18, uint256 VAR19, uint256 VAR20, uint256 VAR21, uint256 VAR22) public VAR23 {
 VAR24.VAR25 = VAR7.VAR8;
 VAR24.VAR26 = FUN6(VAR7.VAR8,VAR22);
 VAR24.VAR27 = FUN6(VAR7.VAR8,VAR20);
 }
 function FUN7(address VAR18) public {
 VestingSchedule storage VAR24 = VAR28[VAR18];
 uint256 VAR29 = FUN6(VAR24.VAR30, VAR24.VAR31);
 require(FUN8(VAR29, VAR24.VAR32) > 0);
 uint256 VAR33 = 0;
 if (VAR7.VAR8 >= VAR24.VAR27 && !VAR24.VAR34) {
 VAR33 = FUN6(VAR33,VAR24.VAR30);
 VAR24.VAR32 = FUN6(VAR24.VAR32, VAR33);
 VAR24.VAR34 = true;
 }
 if (VAR7.VAR8 >= VAR24.VAR26 && !VAR24.VAR35) {
 VAR33 = FUN6(VAR33,VAR24.VAR31);
 VAR24.VAR32 = FUN6(VAR24.VAR32, VAR33);
 VAR24.VAR35 = true;
 }
 require(VAR33 > 0);
 VAR36.transfer(VAR18, VAR33);
 VAR37 = FUN8(VAR37, VAR33);
 FUN9(VAR18, VAR33);
 }

1",TP,3
22162.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }
 function FUN5(address VAR18, uint256 VAR19, uint256 VAR20, uint256 VAR21, uint256 VAR22) public VAR23 {
 VAR24.VAR25 = VAR7.VAR8;
 VAR24.VAR26 = FUN6(VAR7.VAR8,VAR22);
 VAR24.VAR27 = FUN6(VAR7.VAR8,VAR20);
 }
 function FUN7(address VAR18) public {
 VestingSchedule storage VAR24 = VAR28[VAR18];
 uint256 VAR29 = FUN6(VAR24.VAR30, VAR24.VAR31);
 require(FUN8(VAR29, VAR24.VAR32) > 0);
 uint256 VAR33 = 0;
 if (VAR7.VAR8 >= VAR24.VAR27 && !VAR24.VAR34) {
 VAR33 = FUN6(VAR33,VAR24.VAR30);
 VAR24.VAR32 = FUN6(VAR24.VAR32, VAR33);
 VAR24.VAR34 = true;
 }
 if (VAR7.VAR8 >= VAR24.VAR26 && !VAR24.VAR35) {
 VAR33 = FUN6(VAR33,VAR24.VAR31);
 VAR24.VAR32 = FUN6(VAR24.VAR32, VAR33);
 VAR24.VAR35 = true;
 }
 require(VAR33 > 0);
 VAR36.transfer(VAR18, VAR33);
 VAR37 = FUN8(VAR37, VAR33);
 FUN9(VAR18, VAR33);
 }

1",TP,3
2222.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2225.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
22273.sol,"modifier FUN1() {
 require(msg.sender == VAR1);
 VAR2;
 }
 modifier FUN2() {
 require(VAR3 == VAR4.VAR5);
 VAR2;
 }
 function FUN3(uint VAR6) public onlyOwner {
 VAR7 = VAR8.VAR9;
 }
 function FUN4(uint VAR6, uint VAR10, uint VAR11, uint VAR12, uint VAR13) public onlyOwner VAR14 {
 if (VAR6 > VAR8.VAR9) {
 VAR15 = VAR6;
 }
 }
 function FUN5() public {
 if (VAR3 != VAR4.VAR16 && VAR3 != VAR4.VAR5) {
 if (VAR17 >= VAR18) {
 VAR3 = VAR4.VAR19;
 VAR15 = VAR8.VAR9;
 FUN6(VAR17);
 else if (VAR8.VAR9 >= VAR15) {
 if (VAR17 < VAR20) {
 VAR3 = VAR4.VAR21;
 FUN7();
 }
 else {
 VAR3 = VAR4.VAR19;
 FUN6(VAR17);
 }
 }
 }
 function FUN8() public onlyWhitelisted payable {
 }

1",TP,3
2252.sol,"function FUN1(uint256 VAR1) external {
 }
 function FUN2(uint256 VAR2, uint256 VAR3) external onlyAdmin {
 }
 function FUN3(address VAR4, uint256 VAR5) external {
 }
 function FUN4() public onlyAdmin {
 uint256 VAR6 = VAR7.FUN5(VAR8 , VAR9.VAR10);
 VAR11 = FUN6(uint256(VAR9.FUN7(VAR9.VAR12-1)), VAR6, VAR8);
 }

1",TP,3
22714.sol,"function FUN1(uint256 VAR1) public {
 require(VAR1 < VAR2);
 var VAR3 = VAR4[VAR1];
 uint256 VAR5 = FUN2(VAR3.VAR6, VAR3.VAR7);
 if (VAR8.VAR7 > VAR5){
 FUN3(VAR1);
 return;
 }
 else{
 revert();
 }
 }
 function FUN4(uint256 VAR1, string VAR9) public payable{
 require(VAR1 < VAR2);
 var VAR3 = VAR4[VAR1];
 if (VAR3.VAR10 != address(0) && VAR8.VAR7 > (FUN2(VAR3.VAR7, VAR3.VAR6))){
 FUN3(VAR1);
 if (msg.value > 0){
 msg.sender.transfer(msg.value);
 }
 return;
 }
 require(msg.value >= VAR3.VAR11);
 require(msg.sender != VAR10);
 require(msg.sender != VAR3.VAR10);
 uint256 VAR12 = FUN5(VAR3.VAR11, VAR13) / 10000;
 uint256 VAR14 = FUN5(VAR3.VAR11, VAR3.VAR15) / 10000;
 if (VAR3.VAR10 == address(0)){
 VAR16 = (FUN5(VAR3.VAR11, VAR3.VAR17)) / 10000;
 VAR3.VAR10.transfer(VAR16);
 VAR3.VAR18.transfer(VAR14);
 if (msg.value > VAR3.VAR11){
 msg.sender.transfer(FUN6(msg.value, VAR3.VAR11));
 uint256 VAR19 = FUN6(FUN6(FUN6(VAR3.VAR11, VAR12), VAR14), VAR16);
 VAR3.VAR20 = FUN2(VAR3.VAR20, VAR19);
 VAR3.VAR7 = VAR8.VAR7;
 VAR3.VAR10 = msg.sender;
 VAR3.VAR9 = VAR9;
 VAR3.VAR11 = (VAR3.VAR11 * (FUN2(10000, VAR3.VAR21)))/10000;
 emit FUN7(VAR1);
 }

1",TP,3
2321.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2329.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
23665.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }

1",TP,3
2374.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2377.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2379.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3((VAR3.VAR4).FUN4(VAR3.VAR5).FUN4((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4(VAR3.VAR8).FUN4((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4(VAR3.VAR9))));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2383.sol,"function FUN1() public {
 }
 function FUN2(ERC20Basic VAR1) public view returns (uint256) {
 uint256 VAR2 = VAR1.FUN3(this);
 uint256 VAR3 = VAR2.FUN4(VAR4[VAR1]);
 if (VAR5.VAR6 < VAR7) {
 return 0;
 }
 else if (VAR5.VAR6 >= VAR8.FUN4(VAR9) || VAR10[VAR1]) {
 return VAR3;
 }
 else {
 return VAR3.FUN5(VAR5.VAR6.FUN6(VAR8)).FUN7(VAR9);
 }
 }

1",TP,3
2385.sol,"function FUN1() public {
 }
 function FUN2(ERC20Basic VAR1) public view returns (uint256) {
 uint256 VAR2 = VAR1.FUN3(this);
 uint256 VAR3 = VAR2.FUN4(VAR4[VAR1]);
 if (VAR5.VAR6 < VAR7) {
 return 0;
 }
 else if (VAR5.VAR6 >= VAR8.FUN4(VAR9) || VAR10[VAR1]) {
 return VAR3;
 }
 else {
 return VAR3.FUN5(VAR5.VAR6.FUN6(VAR8)).FUN7(VAR9);
 }
 }

1",TP,3
2387.sol,"modifier VAR1 {
 require(VAR2);
 VAR3;
 }
 modifier VAR4 {
 require(VAR5);
 VAR3;
 }
 function FUN1(address VAR6) public liquid canUseDirectDebit returns (bool) {
 uint256 VAR7 = (VAR8.VAR9.FUN2(VAR10.VAR11.VAR12) / VAR10.VAR11.VAR13).FUN3(1);
 uint256 VAR14 = VAR7.FUN2(VAR10.VAR7).FUN4(VAR10.VAR11.VAR14);
 VAR10.VAR7 = VAR7;
 }
 function FUN1(address[] VAR15, bool VAR16) public liquid canUseDirectDebit returns (bool VAR17) {
 uint256 VAR7 = (VAR8.VAR9.FUN2(VAR10.VAR11.VAR12) / VAR10.VAR11.VAR13).FUN3(1);
 uint256 VAR14 = VAR7.FUN2(VAR10.VAR7).FUN4(VAR10.VAR11.VAR14);
 VAR10.VAR7 = VAR7;
 }

1",TP,3
2388.sol,"modifier VAR1 {
 require(VAR2);
 VAR3;
 }
 modifier VAR4 {
 require(VAR5);
 VAR3;
 }
 function FUN1(address VAR6) public liquid canUseDirectDebit returns (bool) {
 uint256 VAR7 = (VAR8.VAR9.FUN2(VAR10.VAR11.VAR12) / VAR10.VAR11.VAR13).FUN3(1);
 uint256 VAR14 = VAR7.FUN2(VAR10.VAR7).FUN4(VAR10.VAR11.VAR14);
 VAR10.VAR7 = VAR7;
 }
 function FUN1(address[] VAR15, bool VAR16) public liquid canUseDirectDebit returns (bool VAR17) {
 uint256 VAR7 = (VAR8.VAR9.FUN2(VAR10.VAR11.VAR12) / VAR10.VAR11.VAR13).FUN3(1);
 uint256 VAR14 = VAR7.FUN2(VAR10.VAR7).FUN4(VAR10.VAR11.VAR14);
 VAR10.VAR7 = VAR7;
 }

1",TP,3
2389.sol,"modifier VAR1 {
 require(VAR2);
 VAR3;
 }
 modifier VAR4 {
 require(VAR5);
 VAR3;
 }
 function FUN1(address VAR6) public liquid canUseDirectDebit returns (bool) {
 uint256 VAR7 = (VAR8.VAR9.FUN2(VAR10.VAR11.VAR12) / VAR10.VAR11.VAR13).FUN3(1);
 uint256 VAR14 = VAR7.FUN2(VAR10.VAR7).FUN4(VAR10.VAR11.VAR14);
 VAR10.VAR7 = VAR7;
 }
 function FUN1(address[] VAR15, bool VAR16) public liquid canUseDirectDebit returns (bool VAR17) {
 uint256 VAR7 = (VAR8.VAR9.FUN2(VAR10.VAR11.VAR12) / VAR10.VAR11.VAR13).FUN3(1);
 uint256 VAR14 = VAR7.FUN2(VAR10.VAR7).FUN4(VAR10.VAR11.VAR14);
 VAR10.VAR7 = VAR7;
 }

1",TP,3
2391.sol,"function FUN1() private view returns (uint256) {
 }

1",TP,3
2397.sol,"function FUN1(address VAR1) internal returns (bool) {
 if (FUN2(VAR1)) {
 if (VAR2.VAR3>VAR4) {
 FUN3(VAR1);
 return true;
 }
 }
 function FUN4(address VAR1) public returns (uint256) {
 int256 VAR5 = (FUN5(VAR2.VAR3)-FUN5(VAR6[VAR1]))/(FUN5(VAR7));
 if (VAR5>VAR8) {
 VAR5=VAR8;
 if (VAR5>0) {
 int256 VAR9 = ((FUN5(VAR10[VAR1])*VAR5))/VAR8;
 }
 function FUN6(address VAR11, uint256 VAR12) internal returns (bool VAR13) {
 uint256 VAR14 = VAR2.VAR3;
 if (VAR14>VAR15) {
 }
 function FUN7(address VAR11) view public returns (bool VAR13) {
 uint256 VAR14 = VAR2.VAR3;
 if (VAR14>VAR15) {
 }
 function FUN8() public onlyOwner {
 VAR15 = VAR2.VAR3;
 VAR4 = VAR15 + VAR16*VAR7;
 VAR6[VAR17]=VAR15;
 VAR6[VAR18]=VAR15;
 VAR6[VAR19]=VAR15;
 }
 function FUN9() public {
 VAR20 = VAR2.VAR3;
 VAR21 = VAR2.VAR3 + VAR22[VAR23]*VAR24;
 }
 function FUN10() public {
 require (VAR25 == 0);
 VAR25 = VAR21.FUN11(VAR2.VAR3);
 }
 function FUN12() public {
 VAR21 = VAR2.VAR3.FUN13(VAR25);
 }
 function FUN14(address VAR26) public payable {
 }
 function FUN15(address VAR27) public {
 uint256 VAR28 = VAR2.VAR3;
 VAR29[0] = VAR28;
 VAR29[1] = VAR28;
 uint256 VAR30=VAR28 - VAR29[0];
 uint256 VAR31=VAR28 - VAR29[1];
 }

1",TP,3
2399.sol,"function FUN1(address VAR1) internal returns (bool) {
 if (FUN2(VAR1)) {
 if (VAR2.VAR3>VAR4) {
 FUN3(VAR1);
 return true;
 }
 }
 function FUN4(address VAR1) public returns (uint256) {
 int256 VAR5 = (FUN5(VAR2.VAR3)-FUN5(VAR6[VAR1]))/(FUN5(VAR7));
 if (VAR5>VAR8) {
 VAR5=VAR8;
 if (VAR5>0) {
 int256 VAR9 = ((FUN5(VAR10[VAR1])*VAR5))/VAR8;
 }
 function FUN6(address VAR11, uint256 VAR12) internal returns (bool VAR13) {
 uint256 VAR14 = VAR2.VAR3;
 if (VAR14>VAR15) {
 }
 function FUN7(address VAR11) view public returns (bool VAR13) {
 uint256 VAR14 = VAR2.VAR3;
 if (VAR14>VAR15) {
 }
 function FUN8() public onlyOwner {
 VAR15 = VAR2.VAR3;
 VAR4 = VAR15 + VAR16*VAR7;
 VAR6[VAR17]=VAR15;
 VAR6[VAR18]=VAR15;
 VAR6[VAR19]=VAR15;
 }

1",TP,3
2400.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2405.sol,"function FUN1() private view returns (uint) {
 }

1",TP,3
2411.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
24200.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }

1",TP,3
2437.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
24745.sol,"function FUN1(address VAR1, uint VAR2, uint VAR3) internal {
 }
 function FUN2() public view returns (VAR4) {
 if (VAR5) return VAR4.VAR6;
 else if (VAR7.VAR8 < VAR9) return VAR4.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR4.VAR12;
 else return VAR4.VAR13;
 }
 function FUN4(uint[] VAR14) public {
 }
 function FUN5(uint VAR15) private view returns (Tranche VAR16) {
 for (uint VAR17 = 0; VAR17 < VAR18.VAR19; VAR17++) {
 if (VAR18[VAR17].VAR2 <= VAR7.VAR8 && VAR7.VAR8 < VAR18[VAR17].VAR3 && VAR15 < VAR18[VAR17].VAR20) {
 return VAR18[VAR17];
 }
 }
 function FUN6(uint VAR21) public onlyOwner FUN7(VAR4.VAR10) {
 }
 function FUN8(uint VAR22) public onlyOwner VAR23 {
 }

1",TP,3
2506.sol,"function FUN1() private view returns (uint) {
 }

1",TP,3
25248.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }

1",TP,3
25249.sol,"function FUN1() public constant returns (VAR1) {
 if(VAR2) return VAR1.VAR3;
 else if (address(VAR4) == 0) return VAR1.VAR5;
 else if (!VAR4.FUN2()) return VAR1.VAR5;
 else if (!VAR6.FUN2(address(this))) return VAR1.VAR5;
 else if (VAR7.VAR8 < VAR9) return VAR1.VAR10;
 else if (VAR7.VAR8 <= VAR11 && !FUN3()) return VAR1.VAR12;
 else if (FUN4()) return VAR1.VAR13;
 else if (!FUN4() && VAR14 > 0 && VAR15 >= VAR14) return VAR1.VAR16;
 else return VAR1.VAR17;
 }

1",TP,3
2528.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2530.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2531.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2541.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2553.sol,"function FUN1() private view returns (uint) {
 }

1",TP,3
2563.sol,"function FUN1(address VAR1) public {
 VAR2 = VAR3.VAR4;
 VAR5 = VAR3.VAR4 + 60;
 VAR6 = VAR3.VAR4 + 120;
 }
 function FUN2() onlyPurchaseAdmin public returns(bool){
 }

1",TP,3
2575.sol,"function FUN1() internal returns(uint8){
 uint8 VAR1 = uint8(uint256(FUN2(VAR2.VAR3))%VAR4);
 return uint8(uint256(FUN2(VAR5[VAR1]))%VAR4);
 }

1",TP,3
2598.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2599.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2622.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
26498.sol,"function FUN1( ) public {
 VAR1 = VAR2.VAR3;
 }
 function FUN2() internal constant returns (uint) {
 }

1",TP,3
2655.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
